,Date,Open,High,Low,Close,Adj Close,Volume,30_day_mean,14_day_mean,7_day_mean,Target,30_day_vmean,14_day_vmean,7_day_vmean,30_day_mean_SP500,14_day_mean_SP500,30_day_preformance_SP500,14_day_preformance_SP500,7_day_preformance_SP500,30_day_preformance_Tech,14_day_preformance_Tech,7_day_preformance_Tech
243,2017-12-19,43.7575,43.8475,43.522499,43.634998,41.561337,109745600,0.0166114957305792,0.022572026616421,0.0165608862331358,-0.0001143020424959,108272306.66666669,122572085.71428572,109670571.42857143,0.04067293533838083,0.024693472155627047,0.04067293533838083,0.024693472155627047,0.01757230151802011,0.00192999999999995,-0.00826748953881719,0.018154288588660195
244,2017-12-20,43.717499,43.855,43.3125,43.587502,41.516106,93902400,0.0151593557915034,0.0206150640452326,0.0118202201554341,0.00079995430661,107260320.0,118506371.42857143,112002685.71428572,0.03706247034269368,0.02059659899845478,0.03706247034269368,0.02059659899845478,0.013569917690663106,0.004431347793433376,0.021225804814936976,0.030271620483762456
245,2017-12-21,43.5425,44.005001,43.525002,43.752499,41.67326,83799600,0.0109079308680518,0.0146514913017535,0.0030688069017702,-0.0211056565114306,107142200.0,113348771.42857143,105260857.14285716,0.0364312727188445,0.014335941930361829,0.0364312727188445,0.014335941930361829,0.007998557329255772,0.0019449076168881342,0.022749194910712825,0.02284315777116514
246,2017-12-22,43.669998,43.855,43.625,43.752499,41.67326,65397600,0.0139641240065597,0.0158386918267391,0.0043367841914012,-0.0239154971200235,106680920.0,107974657.14285716,106141257.14285716,0.03878482972136215,0.010172400167093714,0.03878482972136215,0.010172400167093714,0.006234091445836749,-0.004213623967273588,0.008112854191937456,0.009924776095119207
247,2017-12-26,42.700001,42.8675,42.419998,42.642502,40.616009,132742000,-0.0084755270019594,-0.0076319706602232,-0.0197267765087986,0.0016366378302549,104929826.66666669,103348085.71428572,101873257.14285716,0.038334534799897804,0.014891392464523538,0.038334534799897804,0.014891392464523538,0.004958981495721943,-0.005543158893791469,0.02789634623613261,0.001841096113354503
248,2017-12-27,42.525002,42.695,42.427502,42.650002,40.623146,85992800,-0.0117148890696631,-0.0124121842296968,-0.0224619017125593,-0.0051410034897123,106001826.66666669,105015314.28571428,109135542.85714284,0.040973712706624685,0.021269952479590643,0.040973712706624685,0.021269952479590643,0.00806951736994614,-0.00392242978623514,0.03107902616438566,0.005972683195423705
249,2017-12-28,42.75,42.962502,42.619999,42.77,40.73745,65920800,-0.0058312859336275,-0.0082562427518819,-0.014433570140108,0.0073145015050389,106603973.33333331,102997657.14285716,98466342.85714284,0.04203278052565218,0.02196029493452233,0.04203278052565218,0.02196029493452233,6.701614344427097e-05,-0.0008337972537590012,0.021275280971201287,-0.008508893843800297
250,2017-12-29,42.630001,42.647499,42.305,42.307499,40.296921,103999600,-0.0082298248879625,-0.0118464903740933,-0.0140502804278694,0.0099285376514785,105497000.0,100371057.14285716,91071542.85714284,0.04658584521979423,0.016226981229758807,0.04658584521979423,0.016226981229758807,-0.0013220881565411595,-0.002249662046284545,0.005045398423884517,-0.012875150958649785
251,2018-01-02,42.540001,43.075001,42.314999,43.064999,41.018429,102223600,-0.0104291575799671,-0.0139449140130548,-0.0124529291377355,0.0165866959486795,105075906.66666669,101126685.71428572,90250685.71428572,0.04305563652616654,0.011892059015379729,0.04305563652616654,0.011892059015379729,-0.0016553951000304365,-0.010914034731262958,0.009164919931717365,-0.020486539794364586
252,2018-01-03,43.1325,43.637501,42.990002,43.057499,41.011288,118071600,0.0035520565956964,-0.0006082196541836,0.0052270943269894,0.0141142857142857,105331693.33333331,98350142.85714284,91439428.57142857,0.04448806398909764,0.013570121687774451,0.04448806398909764,0.013570121687774451,0.005527353504632812,-0.012615884073988157,0.021442097150411125,-0.0013697707318168005
253,2018-01-04,43.134998,43.3675,43.02,43.2575,41.201778,89738400,0.0033203209157003,-0.0007074592388686,0.0066594420024227,0.0103815079836416,106347480.0,101238342.85714284,96335428.57142857,0.05420451329526386,0.019388286805693454,0.05420451329526386,0.019388286805693454,0.013072698959101767,0.007059319094107681,0.033226645379920074,0.023072876155091175
254,2018-01-05,43.360001,43.842499,43.262501,43.75,41.670876,94640000,0.0081142281557649,0.0044884834795702,0.0137185453474532,0.0051052371938279,107170440.0,100842971.42857143,99812685.71428572,0.0549056261272917,0.024554835757182474,0.0549056261272917,0.024554835757182474,0.01949915829628709,0.0067843774625688845,0.03964714019794322,0.03773656743694921
255,2018-01-08,43.587502,43.9025,43.482498,43.587502,41.516106,82271200,0.0128815843693288,0.0093245807629604,0.0167959774708182,-0.0003443456466507,106974266.66666669,101752542.85714284,94369542.85714284,0.05474731858893752,0.03083480228366964,0.05474731858893752,0.03083480228366964,0.02258305059468333,0.007489801668483715,0.04824541278556965,0.04202174700794922
256,2018-01-09,43.637501,43.764999,43.352501,43.5825,41.511341,86336000,0.0138490864312092,0.010181615181493,0.0143706442522061,0.0041647421268827,106304786.66666669,96152114.28571428,93837885.71428572,0.05796371355396437,0.024285905760409846,0.05796371355396437,0.024285905760409846,0.024217266669148647,0.013311388877987404,0.03267325247717786,0.041535568060345585
257,2018-01-10,43.290001,43.575001,43.25,43.572498,41.501801,95839600,0.0058825811998246,0.0022739277324627,0.0033358540726488,0.0221920610354524,107312426.66666669,93912942.85714284,96754342.85714284,0.05490152382562468,0.01962335342461689,0.05490152382562468,0.01962335342461689,0.020973169960768305,0.004586907626964404,0.018629045941333303,0.03191510874290977
258,2018-01-11,43.647499,43.872501,43.622501,43.82,41.737549,74670800,0.0145606669598045,0.0113328080423623,0.0094157705263333,0.0090811508239705,107744840.0,92919657.14285716,95588628.57142857,0.05642109948809249,0.02410180865864636,0.05642109948809249,0.02410180865864636,0.02579991280792024,0.0075646128640239315,0.017428587752790253,0.038708123050391854
259,2018-01-12,44.044998,44.34,43.912498,44.272499,42.168541,101672400,0.0237427933164319,0.0206612903251168,0.0148951050732735,0.0163038295341673,106710026.66666669,91545971.42857143,91652514.28571428,0.05417418240214309,0.032485780948334285,0.05417418240214309,0.032485780948334285,0.026810237781937443,0.016690876066842643,0.025102483302020757,0.026508564689892242
260,2018-01-16,44.474998,44.8475,44.035,44.047501,41.954231,118263600,0.0330270152274303,0.0297692366008306,0.021734268671901,0.0075867679925642,104543586.66666669,92822600.0,89309771.42857143,0.06265542364451607,0.04274612364113234,0.06265542364451607,0.04274612364113234,0.02929051855066178,0.057002968111824315,0.04882659598301384,0.025172908429270648
261,2018-01-17,44.037498,44.8125,43.767502,44.775002,42.64716,137547200,0.0213883267414078,0.0182837187654718,0.0072538487301599,0.0129441661797974,102948746.66666669,96598742.85714284,93384800.0,0.052886469320630555,0.03952834731196027,0.052886469320630555,0.03952834731196027,0.019646106475599747,0.06034724738569269,0.054732871705316315,0.01637824550246444
262,2018-01-18,44.842499,45.025002,44.5625,44.814999,42.685257,124773600,0.0388143537369487,0.034612303217327,0.0234008087839147,-0.0133898079096044,102232413.33333331,96941971.42857143,99514400.0,0.054647955170687844,0.04485291376160478,0.054647955170687844,0.04485291376160478,0.021778048398093833,0.06456786426639205,0.06304909167851334,0.020179372197309534
263,2018-01-19,44.6525,44.895,44.352501,44.615002,42.494766,129700400,0.0330388157914087,0.0263088819407442,0.0149119444418271,-0.0088680980057884,102052546.66666669,99712028.57142857,105586171.42857143,0.06167938237277337,0.043371430698782625,0.06167938237277337,0.043371430698782625,0.018701270377841927,0.10192133084252586,0.06477279603073749,0.02231054673789648
264,2018-01-22,44.325001,44.445,44.150002,44.25,42.147114,108434400,0.0235775256465051,0.0156093648605028,0.0041587560410087,-0.0176788198829066,102729200.0,104267714.28571428,111781085.71428572,0.06965090776166691,0.044627484521131126,0.06965090776166691,0.044627484521131126,0.023168399774179917,0.10343476147925193,0.06751564664368127,0.03449948314463625
265,2018-01-23,44.325001,44.860001,44.205002,44.259998,42.156639,130756400,0.0216508017906093,0.012799773200751,0.0008064317575841,-0.0361755829583308,102535680.0,104584485.71428572,113580342.85714284,0.07863018285027282,0.0563842115264949,0.07863018285027282,0.0563842115264949,0.029815072449027917,0.0974754431813794,0.08098450457761669,0.04070092510980955
266,2018-01-24,44.3125,44.325001,43.299999,43.555,41.485149,204420400,0.0197428372988877,0.0095729452006633,-0.0016575180704616,-0.0334674604038822,103471120.0,106622542.85714284,121592571.42857143,0.07528125129902768,0.05469911225605581,0.07528125129902768,0.05469911225605581,0.027160689919066717,0.08443801984624996,0.0664962723111671,0.03895506476690248
267,2018-01-25,43.627499,43.737499,42.6325,42.7775,40.744587,166116000,0.0026793843006585,-0.0079384916880574,-0.0179358267800992,-0.0389973070256106,107171106.66666669,112790314.28571428,136270857.14285713,0.07316594964915776,0.04667728210465149,0.07316594964915776,0.04667728210465149,0.016891988452853827,0.0917822838847385,0.04960768055429113,0.02383478135650158
268,2018-01-26,43.0,43.0,42.514999,42.877499,40.83984,156572000,-0.0127462842532917,-0.0229889689384789,-0.0294157891118238,-0.0301251721866203,108005133.33333331,118245857.14285716,143106914.2857143,0.06978544029634862,0.04252507020389337,0.06978544029634862,0.04252507020389337,0.02243814160912615,0.07903104791167966,0.03419227805838552,0.017526971513557334
269,2018-01-29,42.540001,42.540001,41.767502,41.990002,39.994534,202561600,-0.0232795504779011,-0.032875639364128,-0.0365756765938171,-0.0163053940777826,110636306.66666669,122669571.42857143,145824742.85714287,0.07483908696613792,0.045415598668450796,0.07483908696613792,0.045415598668450796,0.023133742506423038,0.08385215541019785,0.03679610517202815,0.016288050344449457
270,2018-01-30,41.3825,41.842499,41.174999,41.7425,39.758785,184192800,-0.0494302393312801,-0.0575877418825322,-0.0557561200149545,0.0134104184050542,114212573.33333331,131261742.85714284,156937314.2857143,0.06259495024138458,0.02965668902095476,0.06259495024138458,0.02965668902095476,0.010754299578962347,0.06927251274018174,0.017820358585699855,-0.004392195861154348
271,2018-01-31,41.717499,42.110001,41.625,41.857498,39.868305,129915600,-0.0404733756489242,-0.0464610499260088,-0.0378567898333229,-0.0396884485981307,117622133.33333331,138251514.2857143,164721942.85714287,0.06456365597621606,0.0316366483946749,0.06456365597621606,0.0316366483946749,0.008276495464836464,0.07828472084142689,0.036150480846956906,0.0015959386439730304
272,2018-02-01,41.7925,42.154999,41.689999,41.945,39.951656,188923200,-0.037501198762116,-0.0422879761936978,-0.0277745467838686,-0.0682471450380945,116596746.66666669,140685514.2857143,167790685.7142857,0.04859787335438127,0.023058732932069736,0.04859787335438127,0.023058732932069736,-0.006560730851307865,0.04806125203723516,0.023697851176713296,-0.016338098220967927
273,2018-02-02,41.5,41.700001,40.025002,40.125,38.218147,346375200,-0.0428212540468808,-0.0460944781456584,-0.026384800966526,-0.0182175059804943,118971373.33333331,148846400.0,176100228.57142857,0.04315726535720521,0.013984650816914511,0.04315726535720521,0.013984650816914511,-0.012827631773165296,0.036903775712874176,0.011449211162980874,-0.026474536326643493
274,2018-02-05,39.775002,40.970001,39.0,39.122501,37.26329,290954000,-0.0810125521102441,-0.0819085095999109,-0.0579746415549281,0.0027578288959674,126859026.66666669,166325171.42857143,196379485.7142857,0.019671301772946796,-0.020686254894675196,0.019671301772946796,-0.020686254894675196,-0.036954016527067236,0.0058252620125845075,-0.02821965151442432,-0.05084261036918263
275,2018-02-06,38.7075,40.93,38.5,40.7575,38.820587,272975200,-0.1029530770797527,-0.0995713075120879,-0.0711500453629059,0.0020624686851416,133427413.33333331,178660200.0,214213485.7142857,-0.025434025836557232,-0.06111691603919569,-0.025434025836557232,-0.06111691603919569,-0.08172138171295314,-0.03436901972819158,-0.06860859959906736,-0.08465188002289435
276,2018-02-07,40.772499,40.849998,39.767502,39.884998,37.989536,206434400,-0.0515542096854377,-0.0430595405094397,-0.0069847049946263,-0.0427082144950269,139733266.66666666,188333628.57142857,230842514.2857143,0.0025072460528570754,-0.03976948330002864,0.0025072460528570754,-0.03976948330002864,-0.061480941535907545,0.008397459617432197,-0.04507878238897775,-0.06038330639883861
277,2018-02-08,40.072498,40.25,38.7575,38.787498,36.94421,217562000,-0.0657385473404415,-0.0530274123422939,-0.0179942551571427,0.0148731846906428,144434493.33333334,194166542.85714287,231395771.42857143,0.0022097055343419116,-0.041957468065367765,0.0022097055343419116,-0.041957468065367765,-0.05215092101640093,0.007591987166470452,-0.06009613107922515,-0.055949677158519374
278,2018-02-09,39.267502,39.4725,37.560001,39.102501,37.396088,282690400,-0.0826332375486529,-0.0648209100961129,-0.0332878500604941,0.0442374843431297,147261826.66666666,200442371.42857143,236162800.0,-0.029946683568845202,-0.0738227797633455,-0.029946683568845202,-0.0738227797633455,-0.0814253586168668,-0.020576288108577884,-0.08480022352612464,-0.08625849889833472
279,2018-02-12,39.625,40.9725,39.377499,40.677502,38.902355,243278000,-0.0719271118855218,-0.0481174705437742,-0.0160081627741272,0.0529963327477165,153818413.33333334,212889228.57142857,257987771.42857143,-0.018372361416179556,-0.06994585633410351,-0.018372361416179556,-0.06994585633410351,-0.06380372454685858,-0.009610536294144907,-0.07837548065305475,-0.06306779018267068
280,2018-02-13,40.487499,41.1875,40.412498,41.084999,39.292072,130196800,-0.0494069904241477,-0.0194908496477639,0.0132006720534795,0.0638187626147462,159730320.0,220926485.7142857,265752742.85714287,-0.01594555900563379,-0.06998966760618822,-0.01594555900563379,-0.06998966760618822,-0.05790481750993268,-0.004678826729219479,-0.07754712870405726,-0.05246148589139521
281,2018-02-14,40.759998,41.884998,40.720001,41.842499,40.016518,162579600,-0.0414017243670825,-0.0063167896604222,0.023725540216894,0.0544568835797428,160603560.0,215624800.0,234870114.2857143,-0.012117463381189606,-0.0685219798752037,-0.012117463381189606,-0.0685219798752037,-0.03277928976381397,0.0032690015470061306,-0.07265038409155375,-0.02297592997811821
282,2018-02-15,42.447498,43.272499,42.25,43.247501,41.36021,204588800,-0.0003199431651488,0.0400157054253265,0.06235415768895,0.0119872906843274,162615426.66666666,215372200.0,216530914.2857143,0.005786088922660685,-0.04706617781336479,0.005786088922660685,-0.04706617781336479,0.03773931267640101,0.022890807699226454,-0.03170188309753234,0.0578468407480712
283,2018-02-16,43.09,43.705002,42.942501,43.107498,41.226307,160704400,0.0153576141985598,0.0567796201737215,0.0642040217167195,-0.0075407256659508,165499333.33333334,218801971.42857143,206761428.57142857,0.0028794069083701115,-0.048859003288888626,0.0028794069083701115,-0.048859003288888626,0.013448782028651613,0.014966943795841322,-0.032441015801831015,0.029737967393827773
284,2018-02-20,43.012501,43.564999,42.855,42.962502,41.087646,135722000,0.0135672784252671,0.0538635875538796,0.0536745836163531,0.0026086724637681,167864866.66666666,215812171.42857143,200228571.42857143,-0.0030534574730992393,-0.03874340744297041,-0.0030534574730992393,-0.03874340744297041,0.014145198714343544,0.0066139151491434,-0.021275431941686393,0.03672923400149642
285,2018-02-21,43.2075,43.529999,42.752499,42.767502,40.901146,149886400,0.018440317351448,0.0556299727718475,0.0476722508411948,0.0152136752136751,169234266.66666666,212349971.42857143,188537142.85714287,-0.008072425774883553,-0.03949993115403478,-0.008072425774883553,-0.03949993115403478,0.045641829824197275,0.01780103693471976,-0.010553291284078413,0.08285188701944833
286,2018-02-22,42.950001,43.487499,42.927502,43.125,41.243053,123967600,0.0126731805492764,0.0466174087644887,0.0274066606623607,0.0400625579706095,171488106.66666666,213776457.1428572,169565142.85714287,-0.014804718027006895,-0.03764668288093158,-0.014804718027006895,-0.03764668288093158,0.02793969849246234,0.007927421131236945,-0.0068713195747939675,0.05997922797299622
287,2018-02-23,43.4175,43.912498,43.384998,43.875,41.960331,135249600,0.0242492815208094,0.0558822288822067,0.0269213329079215,0.0264588822243399,172742493.33333334,209136771.42857143,152520800.0,-0.010835715976762396,-0.03315153154949229,-0.010835715976762396,-0.03315153154949229,0.02627471875507798,0.020522342359113984,0.002536324302992084,0.05804282293066091
288,2018-02-26,44.087502,44.8475,44.052502,44.7425,42.789959,152648800,0.039950833540694,0.0686167672489404,0.0325460162440134,0.009937053894836,174056160.0,194056371.42857143,153242628.57142857,0.0015982738642266684,0.0059502528219009965,0.0015982738642266684,0.0059502528219009965,0.04004209398727368,0.03523669773153996,0.04717931746447294,0.07180503489644828
289,2018-02-27,44.775002,45.119999,44.540001,44.5975,42.651291,155712400,0.0558025445644273,0.0772377452582046,0.0371014168037295,-0.0234286171428571,176655426.66666666,184177428.57142857,151823942.85714287,0.003707340317235697,0.06335905888831933,0.003707340317235697,0.06335905888831933,0.02468803667642043,0.04123079020002036,0.1053583517216075,0.04491341198309755
290,2018-02-28,44.814999,45.154999,44.512501,44.529999,42.586727,151128400,0.0561396812313415,0.0670736913716203,0.0300945255777004,-0.0173088239119767,178456760.0,175801514.2857143,144841600.0,-0.016141709777917453,0.023348631524183053,-0.016141709777917453,0.023348631524183053,0.009768475399136212,0.023004368069888984,0.06401913135080219,0.03329115274222324
291,2018-03-01,44.634998,44.945,43.165001,43.75,41.840778,195208000,0.0516167836582307,0.0555306402709393,0.0201785411297643,-0.0097273154743891,179552253.33333334,171851085.7142857,143473600.0,-0.025052154585833337,0.011251354743557596,-0.025052154585833337,0.011251354743557596,-0.002853480916198731,0.015040995737983447,0.06253038726921427,0.024887070241216523
292,2018-03-02,43.200001,44.075001,43.112499,44.052502,42.13007,153816000,0.0173303564520843,0.0137828094421934,-0.0178230521354517,0.0219052244297276,181474280.0,170254371.42857143,151971600.0,-0.051209677419354914,0.02195035706324119,-0.051209677419354914,0.02195035706324119,-0.022657349854624035,-0.021651450501775863,0.061882129523504054,-0.01936530540078161
293,2018-03-05,43.802502,44.435001,43.630001,44.205002,42.275909,113605600,0.0328505195139035,0.0211903698875795,-0.0041005878514298,-0.0010284408387132,182442360.0,161049057.14285713,152532971.42857143,-0.0433668736173553,0.016804778610031268,-0.0433668736173553,0.016804778610031268,-0.010832269537562491,-0.007884642704929506,0.06662831308739531,0.006272844730282279
294,2018-03-06,44.477501,44.5625,44.032501,44.1675,42.240055,95154000,0.049467943065364,0.0297633289430267,0.0084539300727466,-0.0054820841984382,181905866.66666663,151786742.85714287,151052685.7142857,-0.028115166099474585,0.03170878255053334,-0.028115166099474585,0.03170878255053334,0.005294940717283914,0.017380103333475318,0.09117459575732481,0.03131420780766942
295,2018-03-07,43.735001,43.962502,43.567501,43.7575,41.847946,126814000,0.0318245390326827,0.0059350164614182,-0.0117740033768732,0.0280030676298048,181463186.66666663,149283685.7142857,145324742.85714287,-0.04404507857004297,0.022242674099750604,-0.04404507857004297,0.022242674099750604,-0.01711413412055693,0.008776683722665206,0.08691882436507685,0.014101248806028222
296,2018-03-08,43.869999,44.279999,43.767502,44.235001,42.304615,95096400,0.0354899552070764,0.0041322155557391,-0.0075943994623269,0.0343385648250054,181331773.3333333,146729000.0,141634057.14285713,-0.03959696635294616,0.0071090047393364796,-0.03959696635294616,0.0071090047393364796,-0.01715549641245116,0.0251696680199501,0.06887227962189488,0.022929045951594014
297,2018-03-09,44.490002,45.0,44.3475,44.994999,43.031437,128740800,0.0504899908693242,0.0159605609236653,0.0093830942700727,0.0111684836361616,177687640.0,138908114.2857143,132974628.57142857,-0.03279062904041821,0.009449459873713848,-0.03279062904041821,0.009449459873713848,-0.00031592937707454683,0.032984755890302433,0.06824043906601505,0.03382327065420124
298,2018-03-12,45.072498,45.5975,45.052502,45.43,43.44746,128828400,0.063521818986671,0.0269172265067658,0.0236769796738979,-0.010367563094204,176441800.0,136625000.0,129776400.0,-0.01999662859791818,0.024807289046232337,-0.01999662859791818,0.024807289046232337,0.0277399253099197,0.06074065664807686,0.08980193857690272,0.06333855721334047
299,2018-03-13,45.647499,45.875,44.810001,44.9925,43.029049,126774000,0.0753365503119317,0.0365429047511377,0.0352667326284293,-0.0220543194874591,175517013.33333334,136132600.0,120293600.0,-0.026129748921432907,0.026384564772305302,-0.026129748921432907,0.026384564772305302,0.05017883402472463,0.06167569304527101,0.08148958741506036,0.1028465476199177
300,2018-03-14,45.080002,45.130001,44.452499,44.610001,42.663246,117473600,0.0593827387679445,0.0196211848651303,0.0143525674514051,-0.0129199188199097,172990760.0,134481714.2857143,116430457.14285716,-0.02071492618454212,0.023479755904988846,-0.02071492618454212,0.023479755904988846,0.034687772746600225,0.06034698027278024,0.070754422451597,0.06407961623827593
301,2018-03-15,44.625,45.060001,44.517502,44.662498,42.713451,90975200,0.0456615273594386,0.0058685632297091,7.99686266872959e-06,-0.0182543977580285,170766786.66666666,134017857.14285716,116983028.57142857,-0.02758781391112158,0.014165255173429486,-0.02758781391112158,0.014165255173429486,0.008823594048744093,0.051837369620516396,0.06794506211955367,0.035518616959377296
302,2018-03-16,44.662498,44.779999,44.404999,44.505001,42.562828,157618800,0.0441689107275569,0.0047604153402629,0.000375927939409,-0.0194589586975813,169468773.33333334,130855400.0,116386057.14285716,-0.023391148431536033,-0.002466118076282736,-0.023391148431536033,-0.002466118076282736,0.014903069168837615,0.06421976774415132,0.05235787313828846,0.037724659522214786
303,2018-03-19,44.330002,44.3675,43.415001,43.825001,41.912502,133787200,0.0340826262477163,-0.0036402624755184,-0.0100095997575963,-0.0353243642126615,168425293.33333334,131210400.0,120786742.85714284,-0.02404482861740454,-0.014051682281644953,-0.02404482861740454,-0.014051682281644953,0.0031579910346720736,0.05977928684528424,0.029467178434681884,0.006391579659374794
304,2018-03-20,43.810001,44.200001,43.735001,43.810001,41.898151,78597600,0.0197087246434767,-0.0146238214304972,-0.0230561358901709,-0.0378442149674046,161339026.66666666,129644314.28571428,126314000.0,-0.009489029791394484,-0.014064304338037176,-0.009489029791394484,-0.014064304338037176,-0.01375271984917766,0.0782139875821804,0.024225504111485233,-0.009283759434668715
305,2018-03-21,43.759998,43.772499,42.814999,42.817501,40.948971,148219600,0.0153661826536975,-0.0141567445533508,-0.0220527061001986,-0.0612343140236617,154260480.0,124463542.85714284,119150685.71428572,0.03832444794590733,-8.470768482849205e-05,0.03832444794590733,-8.470768482849205e-05,-0.027073612992467473,0.12882988563957604,0.03580294038849528,-0.025895437194534694
306,2018-03-22,42.5,43.169998,42.150002,42.212502,40.370369,165963200,-0.01770821772385,-0.0411924726924847,-0.0462145135694019,0.016032898858994,150101960.0,121107228.57142857,121920857.14285716,0.00015236254854245128,0.012211862845021891,0.00015236254854245128,0.012211862845021891,-0.036152862683584495,0.07575405829769927,0.04999427425583589,-0.04792350620142367
307,2018-03-23,42.0975,42.48,41.235001,41.235001,39.435532,164115200,-0.0283043380312117,-0.04920043211583,-0.0456168507190141,-0.0002970417083767,148752920.0,121974885.71428572,127519314.28571428,-0.014264378903616813,-0.012812096708018436,-0.014264378903616813,-0.012812096708018436,-0.045907442521070166,0.07005509385100228,0.013741915467411261,-0.047306329341048774
308,2018-03-26,42.017502,43.275002,41.610001,43.192501,41.307606,150164800,-0.0316595656753851,-0.0483897274587952,-0.0381394935596561,-0.0095507690905999,146971360.0,125582714.28571428,134182400.0,0.00675306905272533,-0.04059439304368208,0.00675306905272533,-0.04059439304368208,-0.048985756661474755,0.08984008134351329,-0.019617746042237844,-0.05324516826507051
309,2018-03-27,43.419998,43.787498,41.73,42.084999,40.248432,163690400,-0.0014469774483941,-0.012697030562258,0.0025149788407288,-0.0351650494695434,142553840.0,129512057.14285716,142638057.14285713,0.011688631838437533,-0.015722202953309256,0.011688631838437533,-0.015722202953309256,-0.03017556361045165,0.0950218411754524,0.00041862022772944617,-0.03594984368171577
310,2018-03-28,41.8125,42.505001,41.297501,41.619999,39.803726,166674000,-0.0412047871293781,-0.0487623535748291,-0.0306274561391442,-0.0034197745821826,139900920.0,132146085.71428572,143505428.57142857,-0.01321482690730719,-0.044442411490257,-0.01321482690730719,-0.044442411490257,-0.047450554100489505,0.046515525915466566,-0.058340017412884,-0.0643204875523382
311,2018-03-29,41.952499,42.9375,41.724998,41.945,40.11454,153594000,-0.0389678074408528,-0.0423755985815022,-0.0192039744477325,0.0034444088128747,141116826.66666666,137258771.42857143,148203542.85714287,-0.013880454584887724,-0.05031039881434555,-0.013880454584887724,-0.05031039881434555,-0.03706745732122809,0.038903030594111855,-0.06733732429844179,-0.05859757061279831
312,2018-04-02,41.66,42.235001,41.1175,41.669998,39.851536,150347200,-0.0465364691896966,-0.0451016059354602,-0.0199623506515899,0.0289610162577939,140817306.66666666,139034000.0,158917314.2857143,-0.029486338475599498,-0.056293763930995486,-0.029486338475599498,-0.056293763930995486,-0.03003325979101211,0.006455631274272694,-0.08125602012058085,-0.056832279654460464
313,2018-04-03,41.91,42.1875,41.220001,42.0975,40.260384,121112000,-0.0402381700621721,-0.0339740671479302,-0.0070737122015629,0.0298611335680294,139009253.33333334,140571057.14285713,159221257.14285713,-0.04949140858188425,-0.07167542285777721,-0.04949140858188425,-0.07167542285777721,-0.036854972950478584,-0.013682026219843315,-0.10111833297248579,-0.05587242949232623
314,2018-04-04,41.220001,43.002499,41.192501,42.9025,41.030251,138422000,-0.0551884795562988,-0.0439957524176345,-0.0214670601331673,0.0207863161708916,137689506.66666666,140166628.57142857,152813942.85714287,-0.051028465032923305,-0.06849887889951911,-0.051028465032923305,-0.06849887889951911,-0.023678453627333583,-0.03152556622823116,-0.10607589826402912,-0.06168779192406212
315,2018-04-05,43.145,43.557499,43.02,43.200001,41.31477,107732800,-0.0097089652510606,0.0070901309353723,0.0272881110912694,-0.014877953193109,137779506.66666666,141662942.85714287,149143485.7142857,-0.023219740271197182,-0.03518536672149058,-0.023219740271197182,-0.03518536672149058,0.014511233703018009,-0.0040833197939464955,-0.06315699570487478,-0.010469265228507824
316,2018-04-06,42.7425,43.119999,42.049999,42.095001,40.257988,140021200,-0.018900482897829,0.0001629640775083,0.013816420532776,0.0131601731601731,136374386.66666666,142859914.2857143,143081771.42857143,-0.023833944554718423,-0.0380830155204194,-0.023833944554718423,-0.0380830155204194,-0.008153488005937988,-0.023491947607817452,-0.08872379287547211,-0.05474191238690371
317,2018-04-09,42.470001,43.272499,42.462502,42.512501,40.657276,116070800,-0.0250005547074063,-0.0030140087394072,0.0096708423546193,0.014845743102627,136909506.66666666,141602942.85714287,139700457.14285713,-0.03631342514176314,-0.045305648979711045,-0.03631342514176314,-0.045305648979711045,0.00225175200091895,-0.028241834207039542,-0.08073042025049726,-0.01753798440582717
318,2018-04-10,43.25,43.5,42.8825,43.3125,41.422367,113634400,-0.006373382264251,0.0184729633694552,0.025923412314729,0.0065464568737796,136270213.33333334,140337485.7142857,132471428.57142857,-0.04314255975803031,-0.028227841107898683,-0.04314255975803031,-0.028227841107898683,0.00917989144778363,-0.025329889977712655,-0.05338421470963495,0.005537861110637829
319,2018-04-11,43.057499,43.48,42.924999,43.110001,41.228699,89726400,-0.0101610623565447,0.0148958250630656,0.0168860768603913,0.0143077894879594,134969733.33333334,142840114.2857143,126762914.28571428,-0.04911435199338235,-0.026187941760374776,-0.04911435199338235,-0.026187941760374776,0.003964381324878033,-0.03683747937110488,-0.056864324920687825,-3.39762117978556e-05
320,2018-04-12,43.352501,43.75,43.259998,43.535,41.635147,91557200,-0.0020659388789592,0.0230592477096693,0.0190483587063301,0.0137072226728599,132770200.0,138662028.57142857,118102800.0,-0.036295564642055744,-0.013944622792937473,-0.036295564642055744,-0.013944622792937473,0.023787020141425853,-0.02255744935424454,-0.03321993938915777,0.023993039511586153
321,2018-04-13,43.695,43.959999,43.462502,43.682499,41.776215,100497200,0.0069480428936407,0.0296621385361031,0.0221479525651167,0.0194120507313273,130784493.33333331,133347314.28571428,113880685.71428572,-0.01411303688098928,0.011406614249388885,-0.01411303688098928,0.011406614249388885,0.03593597622327833,0.003584798746268772,-0.0034724838029230073,0.062042577747669816
